RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
1440,Travis County,Texas,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254300,255300,262600,266300,265200,271e3,272500,271500,267700,269400,282900,286600,288100,280700,277700,277e3,278200,280900,285300,288300,291400,292900,295600,295900,295600,298900,300900,304400,303100,306800,304e3,304800,305800,307500,318e3,320800,323700,315800,317500,319e3,323700,321400,329300,326100,326900,324700,325700,326500,330600,340400,344800,346800,340600,343100,337400,335200,339700,343200,360600,359700
3130,Saint Louis County,Missouri,34,144700,145100,140700,136400,138100,139500,140500,136200,132600,130700,129e3,137700,139600,143300,136e3,137200,133e3,131200,131500,135800,137900,134500,135600,134200,136400,132700,135e3,137400,137400,136400,130400,125100,122400,123500,123600,125600,121700,125100,121500,123200,124200,126e3,125500,123500,121800,115800,108400,109100,111800,117e3,117e3,122600,127e3,128900,128300,127100,123800,123700,117400,120100,116600,127500,136700,149100,152700,149300,148700,145400,144300,141200,140700,141e3,142300,145100,146600,152e3,153e3,153600,151800,150600,151900,155600,164100,175200,176600,173400,166300,164100,164100,164800,163200,163800,163200,165800,164700,161400,155500,154300,157100,162e3,161800,161200,161900,162700,161600,159300,159600,164600,166100,164500,157900,155800,156900,158600,159200,162500,165200,166200,159400,161700,163100,172300,167800,165600,162600,163800,153e3,151600,156500,166400,171500,163900,163700,160400,166300,175500
281,Pima County,Arizona,35,203800,201100,200500,192700,192900,187200,186300,180900,177200,174400,169100,170300,166300,164200,161900,16e4,161200,159300,163700,161800,160800,154900,159900,159500,161200,156e3,153400,149900,147500,148200,150500,146900,142200,136200,135100,135500,133300,132200,128600,126400,122900,122400,123e3,122900,123100,123200,127300,128100,130500,131100,134300,136e3,136400,140500,145200,147500,146400,150200,153800,155200,151800,152600,154800,158900,159e3,160400,159600,159900,160500,161300,161800,160600,161500,161100,160300,158300,160600,161400,164100,165e3,159800,153300,148600,152e3,155800,155500,157100,158100,159900,160100,160200,162600,161700,163800,164e3,168400,169300,170500,171200,173300,174400,176900,178e3,179800,180300,181200,182900,185300,186800,186400,187600,186700,187200,183900,189300,188800,191400,188800,191100,195300,195800,2e5,199100,199300,197900,198900,202500,204900,205900,202800,204400,205100,208500,209600,217300,220100
2975,Montgomery County,Maryland,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385200,387400,390400,393500,394300,396200,397e3,400900,403500,403200,401900,399500,399200,405200,406200,407700,407400,404900,403600,403600,413e3,421300,429400,428200,426e3,430900,434500,435e3,423700,423300,423500,428500,420800,419100,418500,422700,428500,429e3
3148,Westchester County,New York,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570200,562200,562700,556900,569200,563400,567100,557200,560300,556700,563300,577100,574100,576900,566300,570100,555900,558600,571500,583700,581400,573100,567700,572e3,568500,578300,585500,588700,581800,583500,595200,629200,641800,641300,608100,596800,591e3,605900,622400,642300,643800,,,,
2804,Milwaukee County,Wisconsin,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148400,147500,152200,153400,158e3,153900,153300,153800,153100,152800,151600,153500,161500,161700,161e3,159600,159400,160300,153700,154900,155500,156800,156700,160400,164100,165e3,165300,167800,169800,166500,162900,159100
1018,Fresno County,California,39,240900,233100,217500,206200,198300,189400,183300,173500,166800,158300,148100,143700,139800,136500,132100,131200,138900,139700,144100,144800,151100,151300,149600,147800,148300,148400,149200,149100,148200,145100,144100,143e3,142700,142e3,140500,135e3,132900,130100,130700,128300,129300,130500,131300,133200,135100,135400,133500,136e3,134700,137800,135200,139600,140200,142700,145800,147300,148300,148300,151500,156e3,156700,161300,160100,164900,167300,171700,173500,174400,181900,184e3,185100,181100,188900,189100,191500,184900,185200,184800,191200,194600,195300,190900,198e3,202900,205900,201300,202400,205200,208e3,208900,206900,205900,207100,213600,215700,214e3,213100,215e3,217400,218700,218900,221800,223200,226300,227100,229e3,230600,232300,234700,231300,233e3,235300,241400,242900,245400,245100,248500,247800,252100,260700,263100,262900,256300,260800,261200,261600,254300,254900,253400,255300,256700,259800,262e3,259e3,258200,
1388,Shelby County,Tennessee,40,101600,99200,91900,91800,91900,93e3,89400,85200,79800,76200,77300,80800,83900,81600,78900,78800,84200,90200,96900,99500,100800,99500,96200,91900,86400,86300,87900,89900,83e3,77500,75900,79e3,86400,88800,92200,91600,89600,82800,75e3,74200,74500,76300,83e3,85700,86600,81800,84500,85700,84800,81700,79300,77800,79700,80400,83800,85400,90500,91400,96700,99500,100600,95700,91300,96e3,103200,102400,102100,101900,103800,103400,101400,109400,114700,114900,113300,109900,117400,116700,118300,123e3,124300,124800,117900,125e3,128200,129200,123700,121800,118700,118900,118100,119e3,117600,118600,119300,122500,123800,128500,128800,130300,129100,131900,129900,129400,128900,131100,131e3,130800,13e4,130500,131200,132500,132300,133700,137500,139500,143600,144400,149100,147900,147300,145600,147400,147700,144800,139600,138300,138200,139300,137900,138600,147500,148300,149100,140900,146600
1020,Fulton County,Georgia,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221300,216700,212700,211100,214200,217300,217300,219e3,221800,220200,219100,214800,222900,226100,232300,231700,231600,226900,224900,224600,225200,229e3,233100,242900,241700,244300,236800,235800,227e3,231900,234700,241700,240100,241400,242700,246500,247600,252700,253e3,
3102,Mecklenburg County,North Carolina,42,166e3,162e3,159100,158600,157400,157400,159e3,162400,160200,160500,157400,162200,158900,156700,151300,152300,157400,160100,162e3,162600,164e3,160300,162300,164400,165500,162600,159400,161600,165900,169700,176200,172400,174700,168800,172700,166400,166800,170400,175e3,177600,172300,176600,169900,170400,159700,167e3,164500,169600,165800,165100,167700,175500,176800,178900,176200,177e3,170200,167e3,169300,175e3,177400,178800,177200,178400,180800,185900,189e3,190200,190400,190600,190200,189300,186800,184300,186100,188600,192600,190300,188800,186400,185e3,187900,190400,195400,194900,197700,199200,199100,195300,192e3,195400,197100,200800,201300,202700,198400,196900,196700,199400,199500,199700,204500,204100,206700,203600,201800,198500,194500,197200,197900,200200,202e3,203e3,201300,199700,201900,206300,209800,215900,226e3,233300,236300,237100,238500,232400,229900,228e3,234800,233800,234500,236300,240900,241500,240100,242200,241500
157,Erie County,New York,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125100,125800,127200,126e3,124900,124100,129e3,128700,129700,126700,128e3,128600,128e3,127800,127e3,129600,133300,135800,133600,129500,128700,129700,130500,130900,131500,132800,133500,134100,135900,137e3,138300,139100,141700,141800,140100,141e3,141900,144400,145100,147800,151900,153300,153e3,150300,146200,146100,145300,149400,149800,153400,153500,152400,155500,156200,159100,158600,
1682,DuPage County,Illinois,44,273400,272900,254800,250700,249200,253e3,260800,264200,263600,255200,255200,250300,246500,234300,231e3,228e3,229200,230700,232400,234600,229300,228400,229100,238900,244800,236100,227e3,222300,228100,234800,236900,241500,239200,233500,221400,218600,216400,210900,202700,201e3,211e3,219600,221800,213900,201400,199700,203500,211e3,215600,210400,209900,207e3,214800,218700,209100,206600,201500,210300,208600,205200,194400,191900,198300,215800,228800,232500,234600,234200,236600,236900,235800,237900,237300,239400,240300,238400,242e3,244600,250200,252600,252100,247400,244700,255500,255400,253800,241300,244700,241800,236e3,228700,229e3,228e3,228400,227e3,230300,226400,229400,226400,231800,230300,235900,235500,236100,236100,241400,244100,246200,247700,248100,248e3,244700,242600,239700,241800,241600,244900,246500,253400,264700,267700,266500,256700,258900,261400,266900,261800,260500,261400,265100,270900,276900,283100,280900,276900,272900
2694,Fairfield County,Connecticut,45,431100,428300,420100,395600,415900,432300,428700,413300,391200,38e4,357300,345800,353700,356400,351500,352200,360900,378600,372e3,374200,378700,390700,409100,406600,411800,399900,397600,392600,410500,434800,444e3,428600,433e3,433200,453200,430900,428500,414800,435100,444500,432900,419700,418200,401900,382e3,356600,346600,348200,363400,39e4,396300,400300,412e3,417900,408500,393200,401100,406800,389900,368900,363100,381900,399700,417e3,419900,416200,402700,396500,389600,384300,382e3,373600,370100,371600,382800,391500,396800,404700,397500,395600,387700,398800,395200,395400,387500,390300,390300,388e3,391e3,386400,380900,390500,384e3,382500,367200,380500,391100,383800,370500,360400,361500,361700,368500,372900,387900,377900,383200,374900,385500,389e3,391300,390300,377100,373400,378100,386200,393500,404400,404100,407300,400200,401200,391400,389800,388300,395200,386400,385400,388500,394e3,395200,377400,379e3,376200,385500,384e3
2480,Pinellas County,Florida,46,176500,175800,170300,168400,162700,161100,162500,159200,153200,145700,146500,145700,140900,134700,132900,135500,137500,134800,132300,133700,138600,14e4,137900,137100,135100,134300,13e4,131500,129900,132900,129200,130300,129300,127100,119900,112500,108300,109900,109200,112900,111400,111500,112200,114100,114700,112100,114600,115200,119100,118200,122200,124100,125300,127400,129500,129100,128600,126300,131400,131300,133900,133e3,130500,128e3,129e3,135100,138700,139300,140500,139900,138600,137100,135500,136900,140900,143800,146200,147800,149900,154400,154300,154200,148700,146900,149e3,153e3,156e3,156600,157800,158200,157900,159900,159700,163600,165300,170200,171e3,170700,171400,176500,179100,180600,178300,179400,180600,183500,187200,192600,193700,196200,193900,196800,195100,194700,196400,196800,200900,201900,205900,211700,214300,216500,211800,213800,211800,213700,214700,218600,222500,219300,221800,227900,232200,233400,228e3,229100
874,Bergen County,New Jersey,47,470500,472600,449300,436700,429600,424100,423e3,420400,424500,417400,417200,416900,417200,408e3,395700,381300,376100,369700,378900,395100,403900,408900,407e3,420500,422500,413e3,397100,388800,388800,397200,405e3,411300,412e3,407900,404400,404600,405700,408600,402100,394800,388900,388800,401e3,395700,390100,378300,376500,379e3,379200,384400,377800,375e3,377500,381e3,390300,394300,398400,400100,396800,397400,389100,388400,382200,393900,397e3,404800,399700,396900,398400,400200,405600,409900,410200,403700,404900,404500,412500,405500,407800,404700,404300,398700,393400,399600,405e3,414700,409900,412100,412300,417600,415100,415600,413700,420400,416500,416300,417e3,420200,423100,413200,413400,415700,419600,426800,427300,433200,432400,430500,428800,425e3,428800,429600,428400,429200,433700,437800,442e3,439200,442500,438900,445300,452800,459700,453300,443200,433400,438700,453400,463800,465500,455700,444600,449600,454700,463900,
324,Wake County,North Carolina,48,186800,183300,181e3,180500,182400,183100,181800,184e3,179900,180500,181e3,184800,186400,180300,176300,170500,172300,175200,177700,179500,182300,185500,190400,186400,186500,183400,182200,184700,184200,185e3,181600,183600,189800,191800,190800,188800,186200,183700,182e3,183700,180600,178800,173300,177400,179700,189700,186600,186500,180500,185500,183500,183200,179300,180700,181800,182100,186900,189500,193300,190100,186700,187300,188100,188700,189900,192300,196900,200700,201200,206100,201800,2e5,193900,193700,196800,197500,199500,197200,198200,201e3,204200,207200,208500,212e3,216500,219400,223100,226100,228800,229400,227700,228500,231e3,233900,236800,235300,232100,230200,230400,235e3,236900,238900,240100,238800,239e3,239800,243500,244900,245600,248900,249900,250300,249e3,251100,252100,255100,255800,257200,260200,267300,275300,278800,278200,274e3,271300,268700,271900,270500,271500,269700,271300,274600,274800,275500,271500,271400
2337,Hartford County,Connecticut,49,228400,229100,220600,211200,205700,207600,208e3,209100,209400,208300,205900,204700,208500,206600,203e3,199400,198800,197500,194500,194800,198400,205200,211400,213300,215200,212800,209800,204600,203400,204200,198300,202400,208900,221500,221400,215500,208700,210100,208800,207500,200100,198900,198e3,200400,204500,204900,203100,198500,200300,198100,201700,199600,202200,197900,193500,195200,195100,205400,205800,200900,193500,192300,200300,204300,205100,203700,199900,199e3,199e3,201e3,199800,202700,201200,200100,195200,195900,197400,197700,197400,196800,200100,199800,194700,189100,189700,193800,193200,195e3,192700,194e3,191200,190400,189300,187900,191500,194100,198500,199300,203e3,201800,198500,195300,198200,202300,201800,201200,200600,201400,196900,194700,194500,196500,199300,199400,200200,198600,201100,203300,204e3,206500,214e3,221300,221e3,214900,211400,212300,205300,203600,199100,208500,206400,208700,204600,212300,216400,215700
489,Duval County,Florida,50,184500,178600,157400,148500,143500,142300,137900,133400,133300,131700,133500,140800,142100,136700,118600,112300,112600,115e3,114600,110400,113900,114900,117600,119900,120700,118200,108e3,103900,102600,99e3,93e3,88e3,94100,98600,100500,99300,97100,97200,90500,92e3,91500,93900,88800,87400,88800,97e3,93200,92700,85e3,87200,82500,81e3,79800,8e4,81e3,78700,80400,83200,91400,93900,92900,90200,87800,84300,79800,83300,87600,92900,92500,92900,91500,88500,86300,84200,79800,79200,83e3,85200,86400,88100,90200,91500,84800,83800,80900,84600,89700,96600,101800,101100,103100,101500,99100,96900,97500,113900,113900,119500,112900,118e3,116600,114800,113700,114500,115800,116900,120300,139300,147400,149e3,133900,129e3,125200,126e3,122800,122500,124600,130100,137600,146400,155700,155700,148600,143700,145400,144500,146700,143700,146100,142700,145200,158500,164400,169700,164400,169800
3246,Prince Georges County,Maryland,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225700,224700,226800,225800,228200,231400,235600,235800,235600,235300,239200,242300,246500,250100,252100,252500,254800,257300,263500,264100,265400,261200,258200,255500,255500,257300,258500,260500,263200,263400,263700,268100,272800,272900,266500,265100,265300,268e3,265400,266400,269900,272500,278400,283600,288400,289100,286900
2815,New Haven County,Connecticut,52,236200,235e3,231800,224e3,219300,214e3,214e3,212600,208500,210300,211e3,208600,204800,201200,204700,198900,196600,192400,193700,195500,199600,200900,201600,206900,211500,215300,208e3,202200,191600,190200,189300,198700,198800,204400,203600,209200,197200,195100,191300,196300,194500,190200,193900,188900,190500,185200,183100,174800,175700,181100,184900,185100,183200,183900,183200,182400,189500,191400,190600,186200,182600,183e3,182600,183200,184600,188600,194900,196700,194100,190300,185600,186500,185300,186500,183800,182500,185300,182300,182600,180500,183600,184500,183600,178900,179e3,180500,182500,181300,180700,186800,187500,185e3,176900,175200,182100,187e3,191700,182900,185900,186600,192200,189e3,187600,188600,191300,193600,195500,194600,192800,184800,184800,188600,195900,197600,193500,195e3,194800,197400,198500,201100,204800,208e3,207900,207800,205500,205200,203100,203100,201300,203600,199300,201e3,203500,210700,214e3,209200
