"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03"
"Shelbyville, TN",635,133900,136750,131450,132900,129900,129950,129900,129900,134900,129900,136700,135700,127250,129200,124000,120000,119997.5,119999,125000,127500,120000,124900,124900,124900,122500,119900,119900,119900,117900,119900,126750,125450,128250,129000,129900,129900,129975,129900,129900,129900,131900,132000,125450,128000,132900,134900,134900,139500,144900,149250,156235,149900,149900,150000,149900,155785,149900,145000,148900,144500,149950,163700,169000,168925,169900,169450,163250,169450,163250,168000,149900,163000,159900,165000,169900,169000,169900,169900,169450,169900,174950,170900,169900,175900,184500,184500,184500,179900,189900,189900,207000,209900,214900,198500,199900,196381,198390,198390,195690.5,189900,197900,203995,209950,219900,219925,232500,229900,249900,240000,214900,209900
"Grand Rapids, MN",635,229000,227900,239900,229900,229900,229900,229900,229900,222450,202900,199900,184900,175000,173000,179900,189900,194900,192200,189900,189900,185900,178000,169950,169900,164900,160000,168500,169900,170858.5,169900,169900,168900,169900,169900,168450,159900,155000,150000,159900,169000,172900,174999.5,169900,165900,169900,174200,169900,162900,159000,159000,162900,169900,164900,164449.5,159900,159900,159900,160000,164000,157450,159900,159900,169000,169900,167900,169900,165900,169500,167500,168500,169000,165000,162000,164900,169000,169900,169900,169900,169900,164900,167500,166250,159900,159000,158950,159000,174450,179900,179900,179900,179900,179000,179900,169900,164450,159000,159000,159450,169900,170000,176000,179900,174900,174900,176000,169900,174700,170000,169900,174450,174450
"Duncan, OK",637,105000,108000,105000,95000,96800,110000,112000,107225,118500,122450,119950,118250,115000,109750,114000,114950,114950,118750,115000,114000,112000,109500,112000,117700,109250,107750,104000,109750,114950,114950,109500,107000,99700,99250,98250,97500,99500,99900,105000,102500,108500,111000,112500,118000,114950,115250,116750,109900,99450,96900,102000,103000,107750,99500,104200,105450,99000,97250,87000,89000,95000,102000,109450,110000,116000,114900,114950,114900,118800,123200,121900,118500,119500,112500,119000,115000,114000,115000,121900,117000,117000,117750,108000,104700,1e+05,97250,95750,99250,1e+05,99000,105000,105000,116950,112900,114900,1e+05,105000,99700,99250,105000,105000,104950,1e+05,102500,109900,104900,97700,98750,94500,96000,99700
"Marion, NC",638,179900,174900,174900,169450,168500,169900,169900,179900,179000,179900,179900,179900,171950,174900,169900,169900,164950,164900,168900,172200,174990,174900,170000,159900,159900,153000,159900,149900,155000,158500,165000,164900,159700,164900,162000,159700,169000,172000,172500,173700,169900,177000,182645,182772.5,179950,179900,183000,179950,178000,179450,176999,174900,174900,179000,179900,182250,189000,187500,179900,180000,174950,159900,174900,179900,185000,196500,190000,195000,199500,199500,213450,192000,189900,185400,191000,2e+05,218450,222450,226700,229000,235000,230000,246500,249950,249000,239816.5,219950,249500,249900,249900,249900,249900,259900,249949.5,249900,249900,239900,229900,239900,229500,235000,235000,237000,249999,269000,259950,239900,244250,232450,239450,246000
"Lewisburg, PA",639,199650,199500,199900,214000,219900,219900,209450,206450,199900,189900,184900,177000,179450,177000,174950,182750,184900,186500,186200,179950,185000,183900,182700,183950,179950,178750,179900,199000,205000,209900,198750,189900,184700,179950,189700,189900,194950,199000,199900,209500,232400,229900,235950,194500,194500,189900,189900,199450,185500,187500,189900,209000,212450,209900,199900,193500,195950,189900,196900,198750,199450,207450,217000,220000,219900,219900,220049.5,219900,219900,219900,220100,229950,235500,229900,229900,233450,235000,219900,219900,220100,220000,218000,212500,205000,210000,219900,220100,220050,225000,229900,231900,235900,229900,231900,220000,219900,234900,225000,235000,235900,235000,234950,235900,228250,230000,237500,227500,229900,234450,224900,239450
"Pullman, WA",640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238250,257500,240500,257990,249000,259000,254900,254900,248500,248000,239000,249500,255000,252000,257750,250000,249000,249000,263000,250000,249000,246500,275000,276000,285000
"Thomasville, GA",641,194250,189882.5,189000,187000,185000,180250,177320,174900,169950,175762.5,171000,174900,169950,169500,169500,159900,159900,160000,159500,159000,154900,155000,154900,150000,149900,149450,152000,149900,149950,154900,149000,158000,152000,154900,154900,154900,149900,154000,149900,149900,149900,157000,155000,150000,149900,149900,149950,149900,154000,159250,159700,159900,164900,168900,159900,159900,156200,161000,168125,168125,169000,165000,167450,169900,169700,164900,159900,159000,159000,159900,159900,159000,159000,159000,161900,169900,169900,169900,174900,169999,169000,169900,169900,169900,169900,172250,169950,174900,184927.5,189000,185000,189000,190950,189900,189900,187500,181927.5,185000,189900,194900,190900,185000,179000,176500,179900,183000,179900,179900,185000,184450,185900
"Bemidji, MN",642,169000,169900,169000,169000,169900,173650,169900,169900,165000,159000,154950,149900,143900,147450,158900,169000,175000,174900,170950,169900,169900,166200,160950,155000,159900,159325,154940,163200,165000,164900,164000,160500,160000,159000,159900,159000,154900,149900,154900,164900,169900,167950,164900,164900,160900,159900,157950,159000,159450,159900,159900,164900,164900,164900,162900,159900,154900,149900,149900,147900,148900,149900,159900,169900,169000,166900,165000,164900,164950,159949.5,159900,154900,159900,164950,169900,170000,174900,177900,179900,189900,189900,189900,189900,189900,193400,205000,205000,199775,199775,199750,199000,189900,194900,199000,203500,199900,199900,202400,199850,214900,217450,218950,2e+05,199000,188250,187500,189800,187500,189800,196250,197500
"Mount Sterling, KY",643,120950,119125,119287.5,119000,119500,120000,124900,124000,122700,122200,122200,116000,116500,119900,119700,124900,124000,125000,125000,123900,122700,119950,117500,116950,115000,107500,109900,110000,109250,108500,109000,108500,109900,109900,112700,109900,115000,110900,112700,110450,112500,111000,114500,108750,109900,109900,106000,105500,109900,109900,109500,110250,109950,114900,112900,114500,112500,115900,109900,109900,109950,114900,112000,114700,115000,119900,120000,119900,118000,119000,118450,117750,118450,117500,109700,114900,117950,119250,124700,124900,124250,119900,116500,119500,125000,124500,124900,124900,124250,117000,117750,116900,115900,123750,124900,120500,125000,125999.5,124950,124900,120000,129500,135000,139995,145000,142500,143500,143950,139900,142700,139900
"Ottumwa, IA",644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,94500,101000,116200,106000,112500,97950,93750,90000,89700,87200,89500,85000,89500,83750,94900,94500,94900,99500,99900,109000,1e+05,99900,94900,99900,99900,105500,107250,104000,104500,99900,89950,99000,97000,95000,89900,99000,110000,95000,96000,99500,99900,102000,104000,103000,109750,110000,109250,109000
"Pahrump, NV",645,145950,149700,146900,148900,139900,143250,134900,135750,136500,132500,134500,125000,127450,119500,125000,124400,126000,120600,115000,119900,119900,114900,110000,104950,104900,111900,111900,110300,114650,118900,126950,129900,124950,126000,124999.5,124000,124400,125000,134700,139900,140457,145000,145000,159000,154500,159000,159900,154750,165000,165000,160000,163450,159900,169950,172450,174900,175000,179995,175000,175000,171300,175499.5,175000,179450,179949.5,177300,189000,189250,189000,189900,185000,179900,179900,185250,178000,159900,159900,155400,169900,173450,169900,169900,169900,169950,174900,174900,179000,179900,179900,183900,186000,187700,197000,199900,198250,199900,195000,188450,198500,191450,209000,213000,224000,219750,224900,230000,234720,230000,234950,229900,229950
"Menomonie, WI",646,,,,,,,,,,,,,,,,159950,159900,159900,155900,151900,150000,150000,149900,149900,139950,135000,140000,149900,149900,149000,142900,141400,144900,139700,139900,144450,133450,129900,144450,149900,156200,157500,149900,149900,149900,149400,149900,143950,139900,139900,142000,149200,154500,154900,155200,159450,164900,163450,165000,149900,143000,149450,149900,156250,157750,158450,159000,155000,150000,149900,145000,144900,144900,139900,149900,155000,162500,164900,164900,159900,155000,154950,157450,158000,159000,164900,169900,174900,179900,190075,192900,189000,189250,191400,193330,187950,182475,175000,169900,174950,179900,177150,169950,171000,169950,169900,168000,166500,169000,169900,174900
"Selma, AL",647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129500,142000,124900,127500,115000,113500,127500,129250,128250,109900,109950,107000,98500,95000,98131,97000,101500,106500,99900,88000,89125,88500,89950,89900,89000,88250,91350,91000,91500,98000,99694,105000
"Rock Springs, WY",648,189000,189000,177400,173900,169900,171200,179900,169900,165000,169000,165000,165000,164950,154200,171850,173000,185000,189950,190500,194500,189900,207500,209900,215000,209900,209900,205950,215000,219000,218900,210000,209950,205000,199900,204500,199900,199000,201500,199000,205000,205000,205000,205000,206950,205000,204400,2e+05,197000,189900,189450,199900,219500,219900,212000,224900,230000,239900,238000,230450,256000,250900,229900,226500,219700,216000,219900,224900,229500,234900,241500,244000,230000,229900,230000,223450,229900,215000,223500,216000,214500,210000,210000,218400,233250,234000,229700,235000,239900,249900,255000,250000,244800,245450,245000,239000,230000,230000,239000,245000,249450,246500,239450,236253,229900,234900,235000,234900,226148.5,221000,219700,224450
"Bradford, PA",649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,99000,94450,89900,98750,99500,102450,109000,99900,101000,109000,119450,118000,119000,119250,115950,118000,114900,119900,119450,118400,114800,112500,111200,99900,99900,99900,99000,99900,99900,92450,96750,93500,90750,84900,84900,81250,81250,79900,79000,79250,85450,86000,85000,84900,84900,84900,81900,81900,83250,80000
"Bardstown, KY",650,129900,124900,138900,139700,138900,138700,139500,138500,134900,134900,135000,129900,129700,129990,129945,139500,134900,134900,130000,129950,134900,124900,128800,124900,128900,123900,124900,128900,138500,138500,136900,137750,134900,129900,129900,129900,129500,129650,129950,136450,134950,139500,135900,135000,139700,133450,134900,134900,129900,129900,129900,139000,143000,143000,144795,145000,148900,145300,149900,149900,144900,145500,145000,149000,145000,146000,145500,149000,144700,144900,139900,144900,144900,147900,148900,149900,148999,159250,159900,159950,167900,172000,169900,173200,169900,168000,169950,175450,171499,179900,185450,184950,186500,185950,180000,180000,179000,180000,183900,184400,183900,189900,189900,186900,185000,179900,179900,179900,179900,179900,188900
"Cornelia, GA",651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217000,230950,219000,212000,214000,223500,223700,227000,224900,229900,229900,229900,229900,229900,237500,239900,239900,235500,239900,236000,230000,232900,233150,234200,229000,234900,257000,255000
"Greenwood, MS",652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,112500,110000,104350,112000,111000,106900,103500,95840,101000,104700,99000,99000,97500,101000,107500,107500,112000,105000,105000,116000,118000,125000,125000,121700,116000,119000,118750,119995,121700,122250,121700
"Big Rapids, MI",653,119900,119500,120000,129000,125000,125000,125000,129000,125000,124900,124900,119900,119900,124400,121450,124900,124900,124900,124900,120950,119900,119000,119900,118900,115000,119900,120000,124000,124900,124900,124900,124900,129000,122800,120000,119900,121850,129450,129900,129900,129900,129900,129900,124900,124900,128050,126400,126900,122900,123400,123900,129410.5,134900,129900,129900,129900,127900,124500,116700,114950,116950,119900,120000,124500,129000,121900,122450,123000,123750,123950,126400,122450,119000,119000,133700,139000,139900,135000,134900,132000,129500,129900,125950,122000,120000,125900,129900,132000,140000,144000,144950,139950,139950,139900,139900,135000,139900,139900,145250,148000,149900,148250,145250,144900,149000,145450,135650,138700,136250,135000,149900
"Poplar Bluff, MO",654,98500,94900,94900,94900,98500,89900,89900,98500,98500,84900,85450,79900,79900,79900,89900,99450,114700,111950,115400,113900,112200,115500,114500,109000,99900,109000,114900,119900,119900,119900,115000,119900,111450,114900,111450,119000,119900,119900,129900,129900,129900,129900,129900,124900,119950,119900,115000,112000,109950,112450,114200,119900,124900,123500,119900,119900,119900,119900,119900,117500,109900,112900,119900,119900,119900,119950,119900,126900,129900,125900,124900,122750,120250,119900,124500,124900,124950,124500,118000,119900,124900,123750,112500,110000,112000,109950,110000,109900,114900,112000,124900,119900,124500,122000,129900,125000,125000,119900,125000,127500,128675,125750,119900,115900,119900,119900,118250,116000,124700,124900,129900
"Muscatine, IA",655,,,,,,,,,,,,,109900,119000,129900,129623.5,134900,137000,135000,134700,134000,135000,135000,135000,139900,141400,143950,148400,136900,135750,123900,126200,127700,119900,120900,119900,124900,134450,134900,129900,129900,130000,127900,129900,134900,129995,134400,127250,139800,139900,133700,134900,138200,129900,135900,136650,139700,129000,117450,119800,122450,122350,129900,133900,137400,138900,135500,139900,144900,139700,149000,154900,139900,148500,154950,149000,134900,139900,139450,139450,139900,153000,165000,142450,154900,144000,145500,160000,148900,139900,137900,135900,152500,139950,139950,134900,145450,149900,149950,155000,149900,141400,138950,130000,129900,129950,122500,113000,115000,119900,119500
"Alma, MI",656,79000,75000,72900,71000,75000,75000,75000,79000,82950,80925,81900,79900,77900,79900,79900,78000,79900,85900,85900,83700,79900,75000,75000,70000,69900,69900,69900,70000,75750,72500,72900,70000,70000,69999.5,71000,69900,79000,79000,79500,79700,72700,74900,76950,76497,76698.5,74950,73500,75900,74450,78500,79500,80000,84900,85450,84900,84900,84000,79900,79000,78950,79000,78900,78900,79900,83500,89900,89900,84900,82900,79900,79900,79900,75900,76200,75200,78500,87950,87000,89900,89900,89900,89900,89900,89900,89900,89900,89900,97500,99900,97900,99900,96500,99500,89900,86950,88000,83000,82000,83816.5,86000,87000,95000,94900,99900,99900,99900,94950,90950,89700,89500,92450
"Durant, OK",657,124900,125000,121500,124250,125000,125000,127000,128750,129900,133900,129900,126900,124900,129500,129900,129900,133800,133400,129900,125750,120000,119900,118800,118500,129000,129250,132250,129000,125000,129500,129000,129250,134200,132000,132250,129900,126250,129000,129000,129900,129900,130000,135950,132600,132500,134500,136750,132500,135000,139000,136900,136900,134950,137250,136000,132000,130250,137900,134925,130749.5,129999.5,142900,148500,143450,147500,143900,146500,149900,144950,139900,148700,137250,145000,146500,139900,141000,149950,145000,155000,154900,150000,155000,159000,159250,155000,150000,159000,157650,160000,165000,164000,167000,165000,169450,169900,168500,165900,164500,164900,168900,169500,169950,177900,177700,179000,177650,173500,184100,189000,179900,181500
"Seymour, IN",658,102925,99900,99400,95900,99900,99900,99950,101425,109450,105995,99900,97700,89900,92500,94900,95000,98000,105000,109900,98750,98150,99900,98300,99900,109900,105450,102900,99900,99900,97500,99000,101900,99900,97500,99900,98900,96450,86000,97000,110000,110500,105000,108000,110000,111450,109900,109900,109900,109900,104900,103300,108900,109900,113900,113900,113950,113900,113900,114900,114900,114900,113900,119700,119900,131900,128900,131900,133950,129900,137250,128900,124900,119500,119900,119500,115000,119900,124900,124900,125900,129900,129900,132500,124900,124900,119900,117900,119200,113950,115500,126900,124900,117950,119450,119450,119450,123400,129900,137500,144900,151400,153900,139947.5,135250,129900,134900,145750,149900,152700,145750,149900
