"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06"
"Colquitt County","GA","Moultrie","13","071",1048,148000,140000,138400,134900,134900,132000,129900,127500,122400,129900,134950,129900,131200,129900,139900,139900,139900,139900,139900,131000,129000,126500,127000,129000,125450,126700,119900,119900,125950,127000,129500,129900,129000,125500,128000,128000,128000,129000,129000,129450,124900,124900,119900,119900,118900,111450,111900,119400,104900,111950,113800,112900,119825,119900,119900,118800,119700,119900,119900,119900,119900,119900,120000,119900,120000,119900,128500,122450,119500,118900,117400,112450,109900,114900,114900,114900,124999.5,119900,125900,128350,129900,124900,129038,129900,139000,145000,138000,136500,134950,129900,135950,141900,145500,149000,148336,149000,159000,159000,160000,159000,159900,158900,150000,149900,153000,149950,149950,149400,149900,149900,159000,164900,165450,169927.5
"Vance County","NC","Henderson","37","181",1049,165000,160000,164900,154400,149500,150000,156700,149900,139000,139450,149000,137250,129900,129900,129900,129000,139900,146700,139900,140000,142500,145900,149900,149900,155000,145450,149950,149500,149900,144900,139900,139900,129900,125000,129000,129450,119900,119900,119900,117950,121000,129900,122500,124000,124900,129900,125000,119900,118000,122900,124900,124900,119900,121900,117950,125750,122500,123900,139900,136900,134950,131400,133700,129900,149000,149250,150000,150000,147000,145000,140000,143000,142000,139900,144900,144900,144800,144900,159700,143700,152495,150000,139950,139950,129900,126400,139000,146500,150000,147450,149900,155538,154000,145000,149999,155000,149949.5,127500,139900,149900,140000,139000,149000,142500,149000,145000,149000,149000,144950,139900,149950,150000,162500,175000
"Polk County","TX",,"48","373",1050,149900,139900,139900,139900,139000,139900,139950,142900,139000,139500,139900,142400,139900,139900,145000,149000,139900,144950,145000,142000,143750,137450,130000,129900,125000,128950,129900,134900,131000,135000,139500,139000,135000,134950,130000,134900,135000,149000,135000,134900,128500,128000,127250,124900,125000,129900,129000,129000,128500,128750,129500,135000,139950,141950,145000,139000,139900,139500,139500,135000,131000,137000,142500,154900,159000,159500,169500,169900,169900,164950,165000,161892.5,166250,168500,169000,169250,172250,168344,179500,169489,164700,164900,164950,170000,179700,180000,183450,185000,185000,195500,199000,199500,197500,199000,189000,186900,184900,169500,174500,184900,179900,169450,179000,179900,179900,180000,179900,179950,179000,189000,182950,189000,189000,186500
"Branch County","MI","Coldwater","26","023",1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,123900,110000,103000,104700,99950,1e+05,109900,119900,119900,129000,124450,115900,111000,112500,109900,109900,105000,99900,101000,102000,99950,104950,110000,114000,119800,116900,109900,110000,114950,119900,119900,124900,125000,124500,131000,128900,134900,128000,129250,128000,127450,119900,129000,132000,137199.5,139500,141000,147900,139000,139000,138250,129900,129900,133400,142900,149000,149000,149000,149900,145000,145000,142450,136500,130000,130000,129900,135900,142250,140000,144400
"Jefferson County","PA",,"42","065",1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,114000,128100,123000,124900,119000,119000,118000,116250,116250,114900,124900,115000,115000,103750,112000,108000,112000,99500,99500,98388.5,99000,104500,111900,115750,111950,114950,115000,114900,114900,112400,114900,115650,113250,108750,99900,109590,99500,99900,98250,98250,98750,108900,99900,99900,1e+05,109700,105900,105900,109900,104900,104900,98306,103500,99900,105000,107200,111000,104900,113450,114900,104900,99500,99250,99500,97541,99900,98200,94950,99000,99900
"Phelps County","MO","Rolla","29","161",1053,134950,134900,139900,139900,139900,139900,138800,139450,137950,134700,132745,132500,127900,125450,127400,127900,129900,134900,129900,133900,134900,134900,134900,132900,129900,129900,129900,135500,132900,129900,129000,129900,129950,132000,129900,129900,125750,129000,129900,127700,124900,134900,129900,129900,138900,138200,139900,140000,139900,142250,150000,150000,149900,144700,140000,139900,134900,134500,126450,127700,125950,129900,138450,144500,140000,139200,139900,139900,139900,139900,139900,138200,134900,133900,139900,137500,144900,139900,139675,129900,133900,133900,129900,134200,134900,134900,134750,133250,134825,129900,129900,126750,124900,125000,127000,123950,124900,128700,129950,139900,139900,144900,149900,149900,149900,141250,149000,139900,144850,139950,149900,147950,154950,155450
"Tazewell County","VA","Bluefield","51","185",1054,124950,124500,128500,129900,132000,126200,127000,133750,139950,142500,139900,139900,135000,134500,137250,139900,139900,139000,135900,139900,139900,135000,132950,131200,129900,132700,135450,133750,129900,129500,127750,127550,129000,130000,125000,123700,124500,120000,124000,128950,129000,129000,135000,129900,132500,129900,129500,129000,134950,135000,129000,132250,129000,135000,139450,139450,139900,139900,133700,134950,129900,135450,132500,129900,129500,126250,129500,129900,131950,131950,129900,129999,129450,129900,139500,135000,135000,131000,135000,135000,135000,129900,129750,129900,131250,132500,134950,135000,131250,130000,128250,128900,128950,123500,119900,125000,125950,119900,121000,119900,127500,124950,122500,128250,128700,128250,130000,127500,123500,124000,119900,125500,125000,127900
"Itasca County","MN","Grand Rapids","27","061",1055,229000,227900,239900,229900,229900,229900,229900,229450,220000,202900,199900,184900,175000,173000,179900,189900,194900,192000,189900,189900,185450,178000,169950,169900,164900,160000,168500,169900,170858.5,169900,169900,168900,169900,169900,168450,159900,155000,150000,159900,169000,172900,174999.5,169900,165900,169900,174200,169900,162900,159000,159000,162900,169900,164900,164449.5,159900,159900,159900,160000,164000,157450,159900,159900,169000,169900,167900,169900,165900,169700,167750,169000,169000,165000,163450,164900,169000,169900,169900,169900,169900,164900,167500,166250,159900,159000,158950,159000,174900,179900,179900,179900,179900,179000,179900,169900,164900,159000,159000,159900,169900,171250,176000,179900,174900,174900,176000,169900,174500,170000,169900,174450,174450,179500,179000,174999
"Bedford County","TN","Shelbyville","47","003",1055,132500,136750,129950,131400,129900,129900,129900,129900,134900,129900,135900,135500,127250,128400,123000,119995,119947.5,119995,125000,126700,119900,124400,124900,124200,119900,119900,119900,119900,117700,119900,126000,125000,127500,127900,129900,129900,129900,129900,129900,129900,129900,132000,125000,126450,132000,133200,134500,135750,144900,148900,155450,149900,149900,149941,149900,150000,148900,144900,147500,143500,149900,161450,171950,169900,169900,169450,164500,169000,161000,165000,149900,161200,159900,159900,169900,162900,169900,168000,169000,169450,174900,169900,169900,174900,184500,182200,179999,179900,184900,189900,207000,208450,213450,198500,199900,196440.5,199000,198695,196440.5,189900,197140.5,207990,210000,219900,222212.5,232500,229900,247900,239900,214900,209900,216400,224280,224795
"Stephens County","OK","Duncan","40","137",1057,105000,107500,105000,93750,95850,110000,110000,105500,118000,120000,119900,118000,115000,109500,114000,114900,114900,118750,115000,113000,111950,107500,110000,117500,109000,107750,104000,109750,114950,114950,109500,107000,99700,99500,98250,97500,99250,99900,105000,102250,107400,110450,112500,118000,114900,115000,115500,106450,99450,94900,101000,101500,107500,99500,104200,105450,99000,97250,87500,89000,95000,102000,109900,110000,118250,114900,115000,114950,118800,122500,120000,117500,118250,112000,118000,115000,113000,115000,120950,116000,115000,117000,105950,104500,99950,97000,95000,99000,99750,98000,104900,102500,115450,112900,114900,1e+05,105000,99700,99250,105000,105000,104900,1e+05,102000,108900,103100,97000,97500,94500,95500,99000,109000,108250,105000
"McDowell County","NC","Marion","37","111",1058,179900,174900,174900,169450,168500,169900,169900,179900,179000,179900,179900,179900,171950,174900,169900,169900,164950,164900,168900,172200,174990,174900,170000,159900,159900,153000,159900,149900,155000,158500,165000,164900,159800,164900,163250,159900,169000,172250,172700,174900,169900,179000,182645,182900,180000,179900,183950,180000,179000,179900,177499.5,175949.5,174900,179000,179900,184500,189000,187991,181691,180000,175000,159900,174900,179900,185000,196500,190000,195000,199500,199500,213450,192000,189900,185900,192000,2e+05,218450,222450,225500,229000,236250,232750,248000,250000,249000,239816.5,220000,249500,249900,249900,249900,249900,259450,249949.5,249900,249900,239900,229900,239900,227250,234750,235000,237000,249999,269000,260000,242500,247750,237000,239900,249500,264950,275000,265000
"Union County","PA","Lewisburg","42","119",1059,199650,199500,199900,214000,219900,219900,209450,206450,199900,189900,184900,177000,179450,177000,174950,182750,184900,186500,186200,179950,185000,183900,182500,182900,179900,178500,179900,199000,202487.5,209450,198500,189450,184500,179900,189500,189700,194900,199000,199900,209000,229900,229900,235000,193500,194500,189900,189900,199450,185500,187500,189900,209000,210000,209900,199900,193000,195000,189900,195950,198500,199000,205900,215000,220000,219900,219900,220049.5,219900,219900,219900,220100,229950,235500,229900,229900,233450,235000,219900,219900,220100,220000,218000,212500,205000,210000,219900,220100,220050,225000,229900,231900,235900,229900,231900,220000,219900,234900,225000,235000,235900,235000,234950,235900,229000,231900,239000,227500,229900,234450,224900,239900,240000,239000,235000
"Atascosa County","TX","San Antonio-New Braunfels","48","013",1060,155000,139900,139950,135000,137250,146850,144900,145000,145400,150000,148200,140000,142000,144950,145000,149000,157924.5,150000,155000,153000,151000,155500,157500,151000,151000,150000,148700,152500,166450,175749.5,178200,175000,171450,168000,166500,160000,174900,184900,186925,202000,177000,186000,198500,179000,171250,165000,151250,166750,162650,169900,177495,205000,206000,199500,190000,199950,189500,204800,209450,209000,206900,210000,199850,195000,2e+05,2e+05,181750,189000,189500,193450,199900,203950,207000,2e+05,2e+05,218000,216500,227000,209600,209900,195500,194900,189900,219900,217900,217900,215000,224360,232450,239000,237500,236000,214450,199250,197000,209500,216000,214000,215500,224360,248500,234500,231000,231000,235000,228000,224950,218000,230000,210500,233000,208808,206900,208900
"Siskiyou County","CA",,"06","093",1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000,195000,192450,189250,189250,199000,207250,199000,205000,190000,197000,189000,185000,185000,189500,195000,204500,225000,215000,222447.5,219975,223500,225000,223500,225000,219950,214900,231900,237750,239000,239000,230000,239000,239000,239000,239000,239500,245000,229000,239000,244450,249700,239500,235000,235000,229000,229000,239000,235000,239000,241200,248900,244500,245000,242250,239000,238000,239500,236500,235000,242500,239000,249500,259000,275000,277500
"Brown County","OH","Cincinnati","39","015",1062,,,,,,,,,,,,,,,99900,109500,119700,119900,121500,123000,128950,122900,123000,119900,123750,124900,119900,129900,131900,129450,129900,119900,119900,119900,119900,114450,114900,119900,119900,119900,129900,134900,136250,126900,123400,117000,114500,114900,120000,119000,129900,129900,129900,130950,129900,125000,125000,121400,124900,116750,114000,115750,115500,129900,135000,135000,134500,134900,138000,137500,129900,123500,123450,134700,135000,139500,139000,139900,135900,137500,134900,128900,124900,124900,124900,132000,139000,139900,149900,149950,154700,149900,149900,142000,149900,149900,149000,150000,154900,162500,159900,159000,150000,150000,150000,145000,145000,139900,139900,144950,149900,149900,154900,153900
"Lincoln County","SD","Sioux Falls","46","083",1063,199900,192900,194650,192950,199900,209800,202000,210900,197500,194900,199000,194900,189900,189900,183900,184400,199900,192700,192900,194400,189900,188700,180300,179900,174900,173400,179700,182230,184900,189000,189900,185500,186500,189900,189500,189900,189500,189900,199800,199850,197200,199900,199900,204900,199900,204900,199900,204950,199900,199900,195000,199650,204900,208625,219900,225000,234900,226500,225000,218850,224900,224900,225750,249900,261425,259900,259900,259900,257130,239900,249900,243200,249900,249900,254887.5,254800,259900,259900,253000,256900,264900,255400,269900,263900,265000,266500,264900,263950,269000,264900,274900,271487.5,260900,269900,274900,268800,268900,272900,273500,273500,269000,273700,263900,249900,242000,245000,241800,244500,243165,244530,249900,258350,250000,264500
"Whitman County","WA","Pullman","53","075",1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238250,257500,241000,257995,249450,259000,254900,254900,248500,248000,239000,249500,255000,250000,257750,250000,249000,249000,263000,250000,249000,249000,276500,278000,285000,277000,285000,285000
"Thomas County","GA","Thomasville","13","275",1065,194500,189900,189000,187000,185000,180250,178000,174900,169950,175762.5,171000,174900,170000,169500,169000,159900,159000,159900,159000,155000,150000,154900,149900,149900,149000,149000,149900,149900,149950,154900,149900,158987.5,150000,154900,154000,154900,149900,153450,149900,149900,149950,157000,154950,150000,149900,149900,149950,149900,152000,159450,159900,159900,164900,169000,159900,159900,155500,160000,165250,165250,165500,164900,164950,169000,169000,162200,159900,154950,154900,159000,159000,155000,155000,155500,159900,165000,169250,169000,173500,169000,167700,169000,169000,169900,169900,174500,170000,175700,189000,189900,185000,189000,193944.5,195750,189900,189900,189000,189900,191427.5,199000,194900,187500,179900,179900,185000,185000,179900,180950,184900,184950,186188,179900,179900,189900
"Monroe County","WI",,"55","081",1066,149355,149700,144900,144900,141900,139900,139700,139500,133900,137500,136000,132450,135000,133000,139900,135000,139900,136000,139900,141450,139900,139900,139000,136900,135900,134900,134900,134900,135000,132000,136700,134900,137800,129900,129000,129000,129700,129900,129900,137900,138000,139000,139900,138500,138500,139900,139900,139900,138450,139800,139900,139700,139900,139900,139900,139900,139900,139900,138000,135000,129950,130000,134900,139000,139000,139000,139000,143200,148200,147700,140000,142000,142900,147900,149000,147900,149900,149000,149900,149900,149900,149000,145000,140000,148500,144900,145000,141000,143750,146900,147500,145000,144750,144500,141000,145450,140000,144900,149000,140000,149900,149900,149900,149900,154490,165000,165000,165000,165000,165500,179000,179250,173950,178000
"Monroe County","TN",,"47","123",1067,176200,172700,174900,165500,168500,165000,165000,165000,165000,164500,165000,168950,159900,159000,167500,169900,169900,165000,165000,162450,159900,159900,159450,154950,155950,154900,149900,149900,149900,149500,144900,134900,137600,134900,133000,125000,129900,135900,144900,149900,148500,149900,149900,149900,149000,149900,149900,149900,156950,159000,156750,159900,159900,159900,159900,159900,159450,159000,159000,155900,152500,149900,153900,159900,169000,170000,169900,168875,164900,161500,165000,169000,159900,160000,160000,159900,167900,168000,169900,169900,169900,169900,175250,171200,174950,175000,178500,189900,179900,179000,174250,175000,169000,169700,169000,170000,164000,167450,169900,169999.5,189250,189900,179900,175000,173650,179900,180400,179900,180000,180000,182250,180000,189700,189900
"Windham County","VT",,"50","025",1068,258900,262500,249900,249950,259000,250000,254500,249900,249000,239000,239000,239000,245000,246450,249000,235625,249900,250000,258000,255000,250000,249900,249500,249997.5,249500,249000,249000,249000,246250,245000,249000,239550,239000,239000,234950,239000,239000,239000,229950,229900,235000,231500,234700,230000,229000,234700,229900,229000,229000,219900,225000,225000,226500,224950,225000,219900,219000,219000,219000,219450,219000,218000,219000,219000,224900,224900,225000,225000,225000,229000,229000,234000,239000,239000,239000,249000,239900,249000,249000,246500,238950,239000,239000,235000,235000,248750,239900,239000,237000,235000,238000,239000,235000,235000,235000,245000,249000,269900,275000,269000,265000,269000,269000,265000,269000,269000,270000,275000,287000,280000,280000,279000,279000,275000
"Ohio County","WV","Wheeling","54","069",1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,154750,144250,151250,139000,127000,127000,125000,140000,158000,159000,159450,145000,145000,145000,129900,138250,144950,149500,149900,164900,170950,162450,139900,139900,134900,129900,129900,124900,129250,135000,139900,140000,139900,134950,139000,139000,139900,139000,141250,139900,137500,140000,144500,139950
"Beltrami County","MN","Bemidji","27","007",1070,164900,169450,164900,169000,169450,173650,169900,169900,165000,159000,154950,149900,143900,147450,158900,169000,175000,174900,170950,169900,169900,166200,160950,155000,159900,159325,154900,163200,165000,164900,164000,160000,160000,159000,159900,159000,154900,149900,154900,164900,169900,167950,164900,164900,159900,159900,157950,159000,159900,159900,159900,164900,164900,164900,162950,159900,154900,149900,149900,147900,148900,149900,159900,169900,169000,166900,164950,164900,164900,159900,159900,154900,159850,164950,169900,169950,174900,176400,179900,189900,189900,189900,189900,189900,193400,205000,205000,199750,199775,199750,199000,189900,194900,199000,203500,199900,199900,202400,199850,214900,217450,219000,2e+05,199250,189000,188250,189850,187500,189800,198250,198250,199000,199900,200950
"Shelby County","IN","Indianapolis-Carmel-Anderson","18","145",1071,133950,135000,134000,129900,128000,127750,127700,129500,122700,118500,119200,114900,110000,109900,109900,112500,112950,123900,124900,120000,119500,117900,116900,114900,110000,114900,114400,108900,107000,100950,104875,108250,109900,104900,103000,98000,89900,92500,105000,112250,117450,114000,116200,116200,116200,119900,116900,114499.5,109900,109900,114900,114900,114900,114900,117500,117900,115000,117225,114900,113900,106900,104900,104999.5,109900,113125,109900,114900,109500,109000,108000,106900,104900,99900,94925,99000,99900,109900,121450,124900,124900,119900,118000,118000,109950,111250,109950,116500,133400,134900,134900,130000,132750,129900,129900,127900,127700,124700,127000,129900,129900,138000,145000,144950,141000,144750,139450,139450,138500,138000,143200,143200,147500,148900,154000
"Callaway County","MO","Jefferson City","29","027",1072,139250,137900,132900,130000,130000,137500,138500,132900,134500,130000,129999,129949.5,128900,126900,129900,134900,144900,139900,130000,125000,128000,128250,129900,133700,135500,134700,129900,129900,129900,134250,139900,140000,139900,139000,139900,139500,138500,139500,140000,147500,139900,139900,139700,138900,139900,142450,139900,139900,138900,139950,139900,142250,144900,144500,139900,139900,139900,139900,141900,139700,139000,139900,137500,139900,138000,141000,139900,139250,139000,137900,139500,134900,138500,134900,137250,136000,139500,135900,135000,135450,139500,136900,136200,134900,134117.5,130000,135000,143700,141100,145700,149900,139950,142750,146750,146750,150000,149900,149900,159900,169900,178500,179900,179950,178000,169000,162000,161000,165000,164900,164900,168000,165450,168500,169150
"Polk County","WI",,"55","095",1073,154900,156000,159900,165000,164200,164900,169000,169000,169900,169000,165000,149950,149000,146000,149900,153950,159900,169900,169900,169700,169900,169900,160000,155000,149400,143400,149900,155000,154900,149900,149500,139900,139900,139900,141900,136700,133450,135900,139000,149900,159900,159900,160000,159900,159900,159900,154900,149900,155000,149999,162500,169900,179000,179900,179400,174900,170900,169900,163450,158500,154900,159900,159900,172400,179900,179900,179900,189900,199000,189900,190000,185000,177750,172250,175000,183950,189900,187000,180000,179900,179900,174900,169950,164900,164900,166250,175000,179900,185000,189000,189900,189900,189900,189350,189900,189125,175000,181700,179900,197900,219900,209900,206450,216500,199900,199900,199900,207400,217000,219900,220000,225000,225000,225000
"Douglas County","WI","Duluth","55","031",1074,149900,149900,144900,140450,139900,144900,149950,157500,159900,157500,159900,149900,151000,149900,153900,147900,145000,149500,144000,147500,149500,142450,139900,144900,145000,149949.5,147000,149900,149900,149900,146900,148900,146450,148400,135000,128950,130000,127500,129900,139500,137900,146450,149900,145000,142900,144500,146250,149900,147500,149900,145000,156750,169900,163900,158500,154000,149900,150000,154000,147500,149900,145000,140000,150000,151500,149900,149900,152000,152000,151000,156000,149900,147250,150000,150000,159900,164900,163700,164000,159000,158000,157500,159450,156000,154000,153250,159900,165000,170000,170000,169250,164900,159900,159450,155000,149900,149250,158500,148000,159900,165000,169900,165000,164900,159900,159900,159000,150000,149000,165000,165000,165500,169450,172500
"Cerro Gordo County","IA","Mason City","19","033",1075,124200,129500,129900,129900,134439,134845.5,135000,132500,129900,129500,127500,124900,123950,123900,124750,127000,129900,136700,135000,134900,134785,134900,134450,128500,128250,127875,130200,129900,132750,134000,128950,129000,128625,129700,124900,119900,122950,125000,125000,129500,134375,141900,140950,129900,129750,128000,126500,119900,120500,128500,129900,132500,129900,134800,128900,129250,129000,129500,129904,129932,138000,138000,124900,129000,125000,129927,129250,131000,132500,138200,145900,138500,132250,134900,137000,124900,136900,139900,144000,129950,139450,138875,129500,134700,133911,139950,134950,149000,153900,159860.5,148125,140750,139500,129900,129900,129300,139900,139450,138750,144935,149000,148500,149900,154610.5,139900,139780,139850,139390,139900,139900,143000,149900,158000,163000
"Camden County","MO",,"29","029",1076,249000,249000,247900,239900,239000,235000,230000,229900,229000,229000,229900,229000,224950,219000,221500,224625,220000,219000,215000,215000,209900,199500,195000,189900,194000,195900,196500,197500,196000,189900,189900,189900,189900,187920,189900,184900,184500,187920,186120,187960,189000,185000,185999.5,187000,189900,189900,189500,189500,187900,185000,184900,189900,189000,189900,189500,189500,189900,189900,191152.5,189900,190900,189900,199000,191900,199500,199900,199900,199900,199900,199900,199900,199900,199900,198000,199900,199000,199900,199900,199900,199900,199900,199900,199900,199900,199900,198400,199900,199900,199900,199000,199900,199900,199900,207950,214500,209900,209900,207900,199900,210000,219900,228900,225000,229950,235000,239000,239900,237950,234700,237500,238700,248925,249000,249900
"Nye County","NV","Pahrump","32","023",1077,145950,149700,146900,148900,139900,143250,134900,135750,136500,132500,135000,125000,127450,119500,125000,124400,126000,120600,115000,119900,119900,114900,110000,104950,104900,111900,111900,110300,114650,118900,126950,129900,124950,126000,124999.5,124000,124400,125000,134700,139900,140457,145000,145000,159000,154500,159000,159900,154750,165000,165000,160000,163450,159900,169950,172450,174900,175000,179995,175000,175000,171300,175499.5,175000,179450,179949.5,177300,189000,189250,189000,189900,185000,179900,179900,185250,178000,159900,159900,155400,169900,173450,169900,169900,169900,169950,174900,174900,179000,179900,179900,183900,186000,187700,197000,199900,198250,199900,195000,188450,198500,191450,209000,213000,224000,219750,224900,230000,234720,230000,234950,229900,229950,232450,229250,238900
